filename,style,texture,brand,occasion,material,fit,body_shape
002004_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002041_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
002039_1.jpg,Streetwear,Plain,H&M,Party,Cotton,Loose fitting,Rectangle
002060_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Loose fitting,Inverted Triangle
002048_1.jpg,Streetwear,Plain,Adidas,Work,Cotton,Tight clothes,Rectangle
002017_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002049_1.jpg,Streetwear,Plaid,Zara,Work,Cotton,Tight clothes,Rectangle
002013_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
002023_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
002008_1.jpg,Traditional,Plain,H&M,Work,Silk,Tight clothes,Hourglass
002045_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002062_1.jpg,Traditional,Plaid,Zara,Party,Leather,Loose fitting,Rectangle
002011_1.jpg,Formal,Plain,Zara,Party,Synthetics,Loose fitting,Rectangle
002029_1.jpg,Streetwear,Plain,Uniqlo,Work,Linen,Loose fitting,Rectangle
002032_1.jpg,Formal,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
002018_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002059_1.jpg,Streetwear,Plain,H&M,Party,Synthetics,Tight clothes,Rectangle
002097_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002084_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002075_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
002089_1.jpg,Streetwear,Plaid,H&M,Work,Synthetics,Loose fitting,Rectangle
002076_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Hourglass
002108_1.jpg,Streetwear,Stripes,Zara,Work,Cotton,Loose fitting,Rectangle
002117_1.jpg,Streetwear,Plain,H&M,Work,Leather,Tight clothes,Rectangle
002103_1.jpg,Streetwear,Plain,Zara,Party,Cotton,Tight clothes,Rectangle
002102_1.jpg,Streetwear,Plain,Uniqlo,Party,Cotton,Tight clothes,Rectangle
002091_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002104_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002077_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
002116_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Inverted Triangle
002096_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002095_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Loose fitting,Rectangle
002109_1.jpg,Streetwear,Stripes,Zara,Work,Cotton,Tight clothes,Rectangle
002081_1.jpg,Formal,Plain,Zara,Work,Leather,Tight clothes,Hourglass
002107_1.jpg,Streetwear,Plain,Uniqlo,Work,Leather,Tight clothes,Rectangle
002111_1.jpg,Streetwear,Stripes,Zara,Work,Cotton,Tight clothes,Rectangle
002073_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
002090_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Loose fitting,Rectangle
002083_1.jpg,Streetwear,Plain,Uniqlo,Work,Leather,Tight clothes,Rectangle
002064_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002094_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Loose fitting,Rectangle
002068_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
002082_1.jpg,Formal,Plain,Zara,Work,Leather,Tight clothes,Rectangle
002106_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002110_1.jpg,Streetwear,Stripes,Zara,Work,Cotton,Loose fitting,Rectangle
002072_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Loose fitting,Rectangle
002112_1.jpg,Streetwear,Stripes,Zara,Work,Cotton,Loose fitting,Rectangle
002078_1.jpg,Formal,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
002105_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Hourglass
002113_1.jpg,Streetwear,Stripes,Zara,Work,Cotton,Tight clothes,Rectangle
002098_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002118_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Rectangle
002085_1.jpg,Streetwear,Plain,Adidas,Work,Synthetics,Loose fitting,Rectangle
002114_1.jpg,Streetwear,Plaid,Zara,Work,Cotton,Tight clothes,Rectangle
002079_1.jpg,Formal,Plain,Zara,Work,Leather,Tight clothes,Hourglass
002120_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Hourglass
002087_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002086_1.jpg,Traditional,Plain,Zara,Party,Cotton,Loose fitting,Inverted Triangle
002065_1.jpg,Streetwear,Plain,Zara,Work,Silk,Loose fitting,Rectangle
002088_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Loose fitting,Rectangle
002067_1.jpg,Traditional,Plain,Unknown,Work,Synthetics,Tight clothes,Hourglass
002119_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Hourglass
002069_1.jpg,Streetwear,Plain,Uniqlo,Work,Leather,Tight clothes,Rectangle
002070_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
002071_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
002101_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Loose fitting,Inverted Triangle
002063_1.jpg,Formal,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
002115_1.jpg,Streetwear,Plain,Zara,Party,Cotton,Loose fitting,Rectangle
002092_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002093_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002074_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
002167_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Hourglass
002191_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002185_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002156_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
002142_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Loose fitting,Rectangle
002190_1.jpg,Streetwear,Plain,H&M,Party,Synthetics,Tight clothes,Rectangle
002140_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002125_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Hourglass
002150_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
002129_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Rectangle
002169_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002173_1.jpg,Formal,Plain,Zara,Work,Leather,Tight clothes,Rectangle
002177_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Hourglass
002153_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002155_1.jpg,Formal,Plain,H&M,Party,Leather,Loose fitting,Inverted Triangle
002160_1.jpg,Formal,Plain,Zara,Work,Synthetics,Tight clothes,Hourglass
002143_1.jpg,Streetwear,Plain,Zara,Party,Linen,Loose fitting,Inverted Triangle
002189_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
002170_1.jpg,Streetwear,Plaid,H&M,Work,Cotton,Loose fitting,Rectangle
002128_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002138_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002180_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Hourglass
002163_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
002174_1.jpg,Formal,Plain,H&M,Work,Leather,Tight clothes,Hourglass
002187_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Loose fitting,Rectangle
002157_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Loose fitting,Inverted Triangle
002146_1.jpg,Streetwear,Plaid,H&M,Work,Cotton,Loose fitting,Hourglass
002175_1.jpg,Traditional,Plain,Zara,Work,Leather,Tight clothes,Rectangle
002154_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002149_1.jpg,Streetwear,Plain,Uniqlo,Work,Linen,Loose fitting,Rectangle
002166_1.jpg,Streetwear,Plain,H&M,Party,Cotton,Tight clothes,Inverted Triangle
002188_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002130_1.jpg,Traditional,Plain,Zara,Party,Cotton,Loose fitting,Inverted Triangle
002135_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
002134_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
002147_1.jpg,Streetwear,Plaid,H&M,Work,Cotton,Tight clothes,Rectangle
002152_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002124_1.jpg,Formal,Plain,Unknown,Work,Synthetics,Tight clothes,Hourglass
002172_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Hourglass
002186_1.jpg,Streetwear,Plain,H&M,Party,Cotton,Loose fitting,Pear
002126_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002171_1.jpg,Traditional,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002121_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
002127_1.jpg,Formal,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002148_1.jpg,Streetwear,Plaid,H&M,Work,Cotton,Tight clothes,Rectangle
002161_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002131_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Hourglass
002184_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Rectangle
002133_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002122_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
002162_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
002139_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002137_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Hourglass
002141_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Loose fitting,Rectangle
002132_1.jpg,Streetwear,Stripes,Zara,Work,Cotton,Loose fitting,Rectangle
002226_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002219_1.jpg,Streetwear,Plain,Unknown,Work,Cotton,Tight clothes,Rectangle
002234_1.jpg,Streetwear,Plain,Uniqlo,Work,Linen,Loose fitting,Rectangle
002240_1.jpg,Streetwear,Plain,H&M,Party,Leather,Tight clothes,Rectangle
002244_1.jpg,Formal,Plain,Zara,Party,Cotton,Loose fitting,Inverted Triangle
002249_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002233_1.jpg,Streetwear,Plain,H&M,Work,Leather,Loose fitting,Rectangle
002255_1.jpg,Streetwear,Plaid,H&M,Work,Cotton,Loose fitting,Rectangle
002205_1.jpg,Traditional,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
002248_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Loose fitting,Rectangle
002204_1.jpg,Streetwear,Plain,Zara,Party,Cotton,Loose fitting,Rectangle
002237_1.jpg,Casual,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002221_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Rectangle
002252_1.jpg,Streetwear,Patterned,H&M,Party,Cotton,Loose fitting,Inverted Triangle
002192_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
002200_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Inverted Triangle
002206_1.jpg,Streetwear,Plain,Uniqlo,Party,Linen,Loose fitting,Inverted Triangle
002227_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002197_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
002218_1.jpg,Streetwear,Plain,Unknown,Work,Cotton,Loose fitting,Rectangle
002211_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002207_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002232_1.jpg,Streetwear,Plain,H&M,Work,Leather,Loose fitting,Inverted Triangle
002214_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Hourglass
002194_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
002215_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002246_1.jpg,Formal,Plain,H&M,Party,Cotton,Loose fitting,Rectangle
002199_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002198_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
002208_1.jpg,Streetwear,Plain,H&M,Party,Silk,Loose fitting,Rectangle
002220_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002213_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Hourglass
002257_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
002235_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002238_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
002228_1.jpg,Streetwear,Plaid,Zara,Work,Cotton,Tight clothes,Rectangle
002212_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002250_1.jpg,Streetwear,Plain,Adidas,Work,Silk,Tight clothes,Inverted Triangle
002225_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Hourglass
002223_1.jpg,Formal,Plain,Unknown,Work,Synthetics,Tight clothes,Hourglass
002224_1.jpg,Streetwear,Plain,Adidas,Work,Cotton,Tight clothes,Rectangle
002243_1.jpg,Casual,Plain,Zara,Work,Cotton,Tight clothes,Hourglass
002209_1.jpg,Streetwear,Plain,H&M,Work,Leather,Loose fitting,Inverted Triangle
002241_1.jpg,Casual,Plain,Zara,Work,Silk,Tight clothes,Hourglass
002202_1.jpg,Casual,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
002201_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Loose fitting,Rectangle
002193_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
002236_1.jpg,Streetwear,Stripes,H&M,Work,Cotton,Loose fitting,Rectangle
002210_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002258_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002256_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
002195_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
002203_1.jpg,Streetwear,Plain,H&M,Party,Cotton,Loose fitting,Rectangle
002229_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
002217_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
002297_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002319_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002275_1.jpg,Streetwear,Plain,H&M,Party,Synthetics,Loose fitting,Inverted Triangle
002323_1.jpg,Streetwear,Plain,Zara,Work,Silk,Loose fitting,Inverted Triangle
002305_1.jpg,Formal,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
002289_1.jpg,Streetwear,Plain,Uniqlo,Work,Leather,Tight clothes,Rectangle
002324_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
002292_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002286_1.jpg,Streetwear,Plain,H&M,Work,Leather,Loose fitting,Rectangle
002272_1.jpg,Streetwear,Plain,H&M,Work,Linen,Loose fitting,Rectangle
002273_1.jpg,Formal,Plain,H&M,Party,Linen,Loose fitting,Inverted Triangle
002309_1.jpg,Formal,Plain,H&M,Party,Cotton,Loose fitting,Rectangle
002283_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Rectangle
002290_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002296_1.jpg,Streetwear,Plain,Adidas,Work,Synthetics,Tight clothes,Rectangle
002263_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002310_1.jpg,Traditional,Plain,H&M,Work,Silk,Tight clothes,Hourglass
002299_1.jpg,Streetwear,Plaid,H&M,Work,Cotton,Tight clothes,Rectangle
002306_1.jpg,Formal,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002307_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
002300_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002284_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Inverted Triangle
002321_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
002322_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002280_1.jpg,Streetwear,Plain,Adidas,Work,Synthetics,Tight clothes,Rectangle
002271_1.jpg,Streetwear,Plain,H&M,Work,Leather,Tight clothes,Rectangle
002304_1.jpg,Formal,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
002295_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002326_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Loose fitting,Rectangle
002316_1.jpg,Streetwear,Plain,H&M,Party,Cotton,Tight clothes,Rectangle
002285_1.jpg,Streetwear,Plain,Zara,Party,Leather,Loose fitting,Inverted Triangle
002279_1.jpg,Streetwear,Plain,Adidas,Work,Synthetics,Tight clothes,Rectangle
002269_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Hourglass
002291_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
002315_1.jpg,Streetwear,Plain,H&M,Party,Synthetics,Tight clothes,Rectangle
002262_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002266_1.jpg,Streetwear,Plain,Zara,Party,Cotton,Tight clothes,Hourglass
002288_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002301_1.jpg,Streetwear,Plaid,Zara,Work,Cotton,Tight clothes,Rectangle
002313_1.jpg,Traditional,Plain,Zara,Wedding,Silk,Tight clothes,Hourglass
002277_1.jpg,Traditional,Plain,Zara,Party,Silk,Loose fitting,Rectangle
002264_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002317_1.jpg,Traditional,Plaid,H&M,Party,Synthetics,Tight clothes,Inverted Triangle
002267_1.jpg,Formal,Plain,H&M,Work,Synthetics,Tight clothes,Hourglass
002265_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002268_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Hourglass
002314_1.jpg,Traditional,Plain,H&M,Party,Cotton,Tight clothes,Hourglass
002318_1.jpg,Streetwear,Plaid,Zara,Work,Cotton,Loose fitting,Inverted Triangle
002276_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Loose fitting,Rectangle
002259_1.jpg,Traditional,Plain,Zara,Work,Cotton,Loose fitting,Inverted Triangle
002260_1.jpg,Formal,Plain,H&M,Formal Event,Silk,Tight clothes,Inverted Triangle
002287_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002298_1.jpg,Streetwear,Plain,Unknown,Work,Cotton,Tight clothes,Inverted Triangle
002270_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Loose fitting,Rectangle
002308_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
002274_1.jpg,Streetwear,Plain,H&M,Party,Cotton,Loose fitting,Inverted Triangle
002387_1.jpg,Streetwear,Plaid,Zara,Work,Synthetics,Tight clothes,Inverted Triangle
002378_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002328_1.jpg,Formal,Plain,Zara,Work,Synthetics,Loose fitting,Inverted Triangle
002346_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Loose fitting,Rectangle
002327_1.jpg,Formal,Plain,Unknown,Work,Synthetics,Tight clothes,Rectangle
002370_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
002363_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Loose fitting,Rectangle
002368_1.jpg,Formal,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
002354_1.jpg,Formal,Plain,Zara,Work,Cotton,Tight clothes,Inverted Triangle
002367_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
002361_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002384_1.jpg,Streetwear,Stripes,Zara,Work,Cotton,Loose fitting,Rectangle
002386_1.jpg,Streetwear,Plain,Adidas,Work,Synthetics,Tight clothes,Hourglass
002335_1.jpg,Traditional,Plain,H&M,Party,Cotton,Loose fitting,Rectangle
002355_1.jpg,Formal,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002340_1.jpg,Streetwear,Plain,H&M,Party,Cotton,Loose fitting,Rectangle
002366_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002379_1.jpg,Streetwear,Plain,Uniqlo,Work,Linen,Loose fitting,Rectangle
002339_1.jpg,Streetwear,Stripes,Zara,Party,Cotton,Loose fitting,Rectangle
002372_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
002362_1.jpg,Casual,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
002360_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002349_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002369_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Loose fitting,Rectangle
002345_1.jpg,Streetwear,Plain,Zara,Work,Leather,Tight clothes,Rectangle
002343_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002377_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002334_1.jpg,Traditional,Plain,H&M,Party,Cotton,Loose fitting,Inverted Triangle
002330_1.jpg,Streetwear,Plain,Unknown,Work,Synthetics,Tight clothes,Inverted Triangle
002380_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Loose fitting,Rectangle
002385_1.jpg,Streetwear,Plain,Adidas,Work,Synthetics,Tight clothes,Rectangle
002365_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
002337_1.jpg,Streetwear,Plain,H&M,Other,Synthetics,Tight clothes,Rectangle
002382_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002352_1.jpg,Streetwear,Plaid,Zara,Work,Cotton,Tight clothes,Rectangle
002359_1.jpg,Streetwear,Plain,H&M,Work,Leather,Tight clothes,Rectangle
002338_1.jpg,Streetwear,Plain,Unknown,Work,Synthetics,Tight clothes,Hourglass
002373_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
002348_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
002376_1.jpg,Streetwear,Plain,Uniqlo,Work,Linen,Loose fitting,Rectangle
002371_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002331_1.jpg,Formal,Plain,Zara,Work,Synthetics,Tight clothes,Inverted Triangle
002350_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
002357_1.jpg,Streetwear,Plain,H&M,Party,Cotton,Loose fitting,Inverted Triangle
002341_1.jpg,Streetwear,Plain,Unknown,Party,Synthetics,Tight clothes,Rectangle
002347_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
002375_1.jpg,Streetwear,Plain,H&M,Party,Cotton,Loose fitting,Rectangle
002344_1.jpg,Streetwear,Plain,Adidas,Work,Synthetics,Tight clothes,Rectangle
002381_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
002333_1.jpg,Traditional,Plain,H&M,Wedding,Cotton,Loose fitting,Inverted Triangle
002374_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
002351_1.jpg,Streetwear,Stripes,Zara,Work,Cotton,Loose fitting,Rectangle
002353_1.jpg,Streetwear,Patterned,H&M,Party,Cotton,Loose fitting,Rectangle
002336_1.jpg,Streetwear,Plain,H&M,Party,Synthetics,Tight clothes,Inverted Triangle
002342_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002356_1.jpg,Formal,Plain,Zara,Work,Synthetics,Tight clothes,Inverted Triangle
002392_1.jpg,Formal,Plaid,H&M,Work,Cotton,Tight clothes,Rectangle
002431_1.jpg,Formal,Plain,H&M,Work,Linen,Tight clothes,Rectangle
002391_1.jpg,Streetwear,Plaid,H&M,Work,Cotton,Loose fitting,Rectangle
002427_1.jpg,Formal,Plain,Zara,Work,Leather,Tight clothes,Hourglass
002444_1.jpg,Streetwear,Plain,H&M,Party,Linen,Loose fitting,Rectangle
002408_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002390_1.jpg,Streetwear,Plaid,H&M,Work,Cotton,Tight clothes,Rectangle
002397_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002399_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002446_1.jpg,Streetwear,Plain,H&M,Work,Leather,Tight clothes,Hourglass
002432_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002424_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Loose fitting,Rectangle
002398_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
002435_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
002420_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002418_1.jpg,Streetwear,Plaid,Zara,Work,Cotton,Loose fitting,Rectangle
